Resource utilization
Resource,Utilization %
Role 1,2
SYSTEM,0
Role 4,0
Role 3,40
Role 2,60
Role 5,3

Individual task statistics
Name,Avg duration,Min duration,Max duration,Total duration,Avg waiting time,Min waiting time,Max waiting time,Total waiting time,Avg idle time,Min idle time,Max idle time,Total idle time,Avg cost,Min cost,Max cost,Total cost,Avg cost over thresh,Min cost over thresh,Max cost over thresh,Total cost over thresh,Avg duration over thresh,Min duration over thresh,Max duration over thresh,Total duration over thresh,Count,
Amend Purchase Requisition,1728.0860700834364,21.962018966674805,9408.17712020874,145159.22988700867,0.0,0.0,0.0,0.0,35087.142857142855,0.0,302580.0,2947320.0,9.600478167130202,0.1220112164815267,52.26765066782634,806.440166038937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84
Amend Request for Quotation,620.7006068981212,188.74208045005798,1253.414121389389,57104.45583462715,0.0,0.0,0.0,0.0,11318.478260869566,0.0,158460.0,1041300.0,3.448336704989562,1.0485671136114332,6.963411785496605,317.2469768590397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92
Analyze Purchase Requisition,392.39854519133985,241.97365808486938,537.6332635879517,72201.33231520653,0.0,0.0,0.0,0.0,6364.239130434783,0.0,158460.0,1171020.0,2.179991917729665,1.3442981004714967,2.986851464377509,401.11851286225834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,184
Analyze Quotation Comparison Map,1165.7875322818757,363.38539934158325,2032.8562288284302,116578.75322818756,0.0,0.0,0.0,0.0,34833.0,0.0,158460.0,3483300.0,6.4765974015659795,2.018807774119907,11.2936457157135,647.659740156598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100
Analyze Request for Quotation,36622.77906913062,171.52382707595825,165997.51513791084,7031573.581273079,35279.62148933733,0.0,165081.5320775509,6773687.325952768,851140.0,0.0,3984420.0,1.6341888E8,7.464752720599929,0.0,17.444668718179067,1433.2325223551863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192
Approve Purchase Order for payment,35817.21075744391,60.0,169402.58780670166,3581721.0757443905,35757.21075744391,0.0,169342.58780670166,3575721.0757443905,836565.6,0.0,3988080.0,8.365656E7,0.3333333333333329,0.3333333333333333,0.3333333333333333,33.33333333333329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100
Authorize Supplier's Invoice payment,1471.4989039230347,0.0,7688.246211528778,147149.89039230347,1471.4989039230347,0.0,7688.246211528778,147149.89039230347,37357.2,0.0,201720.0,3735720.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100
Choose best option,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100
Create Purchase Order,85886.06140097142,365.6523642539978,172842.8654434681,8588606.140097141,85321.64540311336,0.0,172405.90880990028,8532164.540311337,2001614.4,0.0,4060140.0,2.0016144E8,3.1356444325447086,2.031402023633321,4.322197008132934,313.56444325447086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100
Create Purchase Requisition,1795.445673787594,321.1762571334839,3403.7988164424896,179544.56737875938,0.0,0.0,0.0,0.0,59316.32700443029,803.3548452854156,157794.83164024353,5931632.700443029,9.974698187708853,1.784312539630466,18.909993424680497,997.4698187708852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100
Create Quotation comparison Map,93291.94236785173,2725.5385403633118,184407.91496133804,9329194.236785173,80659.38999646663,0.0,166926.86852645874,8065938.999646664,2174392.8,3660.0,4362720.0,2.1743928E8,70.18084650769501,12.926187768247392,120.7486902223693,7018.0846507695005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100
Create Request for Quotation,330.3313046860695,4.954376220703125,1401.5558302402496,33033.13046860695,0.0,0.0,0.0,0.0,7818.0,0.0,154860.0,781800.0,1.8351739149226083,0.027524312337239582,7.786421279112498,183.51739149226083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100
Deliver Goods Services,244084.0309685898,12852.619404554367,607499.4027736187,2.440840309685898E7,150699.49319843293,0.0,439836.94319558144,1.5069949319843292E7,5726227.8,374640.0,1.426632E7,5.7262278E8,518.8029876119822,68.11099839740329,975.0774581909179,51880.29876119822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100
EVENT 1 START,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100
EVENT 2 END,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100
End,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100
GATEWAY 25 XOR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192
GATEWAY 26 XOR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192
GATEWAY 27 XOR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100
GATEWAY 28 XOR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100
GATEWAY 29 XOR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,184
GATEWAY 30 XOR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,184
Pay Invoice,2185.9725736784935,248.2780385017395,8825.12130022049,218597.25736784935,1605.0343235945702,0.0,7973.255416870117,160503.43235945702,54972.0,0.0,252180.0,5497200.0,3.2274347226884634,1.379322436120775,4.903416538238526,322.74347226884635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100
Release Purchase Order,60.0,60.0,60.0,6000.0,0.0,0.0,0.0,0.0,541.2,0.0,50460.0,54120.0,0.3333333333333329,0.3333333333333333,0.3333333333333333,33.33333333333329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100
Release Supplier's Invoice,526.7057215285301,121.18918299674988,7849.873603582382,52670.57215285301,268.1960097050667,0.0,7726.489550590515,26819.600970506668,5548.2,0.0,252180.0,554820.0,1.4361650656859082,0.6732732388708327,2.3327780935499405,143.6165065685908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100
Send Invoice,183829.3377110958,0.0,425355.31199121475,1.838293377110958E7,183829.3377110958,0.0,425355.31199121475,1.838293377110958E7,4282508.4,0.0,9864000.0,4.2825084E8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100
Send Request for Quotation to Supplier,59019.19568035126,1277.9941799640656,172508.902156353,5901919.568035126,57626.865192501544,0.0,171342.12951374054,5762686.5192501545,1385740.8,0.0,4009680.0,1.3857408E8,7.735169376942845,1.0171791527006362,12.999594169192845,773.5169376942845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100
Settle Conditions With Supplier,127420.48792989731,16583.19506072998,216219.82144999504,1.274204879298973E7,93710.58024550915,0.0,172239.12778782845,9371058.024550915,2982747.6,417900.0,5018460.0,2.9827476E8,187.2772649132676,80.15909218788147,292.2901899986797,18727.72649132676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100
Settle Dispute With Supplier,11483.558739147935,549.218010187149,50704.08444738388,585661.4956965446,1100.423630620919,0.0,7140.1971871852875,56121.60516166687,294903.5294117647,0.0,1160040.0,1.504008E7,57.684083936261196,3.051211167706384,281.68935804102153,2941.888280749321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51
Start,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100

Scenario statistics
KPI,Min,Average,Max
Process Cycle Time (s),4702454.255959034,2.234217033648058E7,3.0090853601709127E7
Process Cycle Time excluding out of timetable hours (s),192607.36402606964,915801.0094761514,1236596.0534613132
Process Waiting Time (s),127637.36916971207,759247.3410529303,1024787.9753234386
Accumulated Process Duration (s),4702454.255959034,2.234217033648058E7,3.0090853601709127E7
Cost,325.0910418073336,869.7479133903187,1479.5404700981244


Process Cycle Time (s) distribution
From,To,Count
4702454,7241293,1
7241294,9780133,7
9780134,12318973,4
12318974,14857813,6
14857814,17396653,4
17396654,19935493,3
19935494,22474333,6
22474334,25013173,10
25013174,27552013,55
27552014,30090853,4

Process Waiting Time (s) distribution
From,To,Count
127637,217352,7
217353,307068,5
307069,396784,1
396785,486500,4
486501,576216,7
576217,665932,3
665933,755648,5
755649,845364,11
845365,935080,30
935081,1024796,27

Accumulated Process Duration (s) distribution
From,To,Count
4702454,7241293,1
7241294,9780133,7
9780134,12318973,4
12318974,14857813,6
14857814,17396653,4
17396654,19935493,3
19935494,22474333,6
22474334,25013173,10
25013174,27552013,55
27552014,30090853,4

Process Cost distribution
From,To,Count
325,440,7
441,556,12
557,672,14
673,788,7
789,904,14
905,1020,11
1021,1136,13
1137,1252,10
1253,1368,8
1369,1484,4

In-timetable Cycle time (s) distribution
From,To,Count
192607,297005,1
297006,401404,7
401405,505803,4
505804,610202,6
610203,714601,4
714602,819000,3
819001,923399,6
923400,1027798,10
1027799,1132197,55
1132198,1236596,4



Details
Instance #,Cycle time (s),Cycle time in time table only (s),Waiting time (s),Cost
1,2.265923872259617E7,930957.7225961685,829506.5518555641,563.6176152255802
2,7361730.221966982,306425.5657746792,161587.18659853935,804.6576620896658
3,1.018949678690505E7,421037.55821442604,212460.75772619247,1158.7600027124088
4,1.337479203027463E7,547406.8224680424,460537.4138906002,482.6078254302342
5,1.1815508528864145E7,486333.0103275776,253318.3538930416,1294.5258690807555
6,4702454.255959034,192607.36402606964,127637.36916971207,360.9444158686531
7,7813608.841785669,320404.76681160927,155006.0138821602,918.8819607191616
8,2.2391617250668526E7,919920.9989886284,807394.2769887447,625.1484555549092
9,8895940.54393506,364960.5439350605,172475.49436450005,1069.3613865031136
10,1.1042093784541607E7,449478.7112772465,303073.55153155327,813.3619985871846
