Resource utilization
Resource,Utilization %
Role 1,4
SYSTEM,0
Role 4,0
Role 6,0
Role 3,9
Role 2,14
Role 5,52

Individual task statistics
Name,Avg duration,Min duration,Max duration,Total duration,Avg waiting time,Min waiting time,Max waiting time,Total waiting time,Avg idle time,Min idle time,Max idle time,Total idle time,Avg cost,Min cost,Max cost,Total cost,Avg cost over thresh,Min cost over thresh,Max cost over thresh,Total cost over thresh,Avg duration over thresh,Min duration over thresh,Max duration over thresh,Total duration over thresh,Count,
Amend Purchase Requisition,23802.137266365688,1730.5434398651123,43477.18338513374,1428128.2359819412,22173.077633976936,499.60841178894043,39977.32641339302,1330384.6580386162,550362.0,0.0,954720.0,3.302172E7,9.050331291048618,0.24037696652942234,44.15631071858936,543.0198774629171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60
Amend Request for Quotation,15006.330607207921,95.949392080307,41783.890892744064,780329.1915748119,14405.07565915126,0.0,41138.97130155563,749063.9342758656,353612.3076923077,0.0,997920.0,1.838784E7,3.340305266981451,0.5330521782239278,5.875151177247365,173.69587388303546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52
Analyze Purchase Requisition,404.74577125906944,241.14245343208313,767.3504543304443,48569.49255108833,7.260428317387899,0.0,293.72428727149963,871.2513980865479,7985.5,0.0,158460.0,958260.0,2.2082519052315632,1.3396802968449062,2.9991905596521167,264.9902286277876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120
Analyze Quotation Comparison Map,12759.860791301728,390.1630256175995,39570.540600299835,765591.6474781036,11558.195270764827,0.0,39033.411991119385,693491.7162458897,308922.0,0.0,911460.0,1.853532E7,6.6759195585383315,2.0340953283839758,10.999689239925809,400.5551735122999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60
Analyze Request for Quotation,21807.02315216192,221.85304427146912,89049.53944706917,2442386.5930421352,20415.37651843471,0.0,87544.77465224266,2286522.1700646877,510505.71428571426,0.0,2157960.0,5.717664E7,7.731370187373385,0.2820182760556539,15.683033389515346,865.9134609858191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112
Approve Purchase Order for payment,7187.44604935646,60.0,71881.5404355526,431246.76296138763,7127.44604935646,0.0,71821.5404355526,427646.76296138763,171605.0,0.0,1740060.0,1.02963E7,0.33333333333333326,0.3333333333333333,0.3333333333333333,19.999999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60
Authorize Supplier's Invoice payment,43188.167311167716,0.0,125173.40562582016,2591290.038670063,43188.167311167716,0.0,125173.40562582016,2591290.038670063,1008192.0,0.0,2900100.0,6.049152E7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60
Choose best option,9445.124312563737,0.0,40266.10257053375,566707.4587538242,9445.124312563737,0.0,40266.10257053375,566707.4587538242,225641.0,0.0,997920.0,1.353846E7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60
Create Purchase Order,32140.191870423158,402.7760157585144,87410.8607108593,1928411.5122253895,31572.050479916732,0.0,87019.39295649529,1894323.028795004,740341.0,0.0,2114700.0,4.442046E7,3.1563410583690366,2.1017249875598485,4.329669919278887,189.3804635021422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60
Create Purchase Requisition,23810.770042244592,351.0327823162079,42575.88528251648,1428646.2025346756,21891.49541603724,0.0,41036.09962248802,1313489.7249622345,572436.9139211337,0.0,1061235.7844057083,3.434621483526802E7,10.66263681226306,1.9501821239789328,18.988934508959453,639.7582087357836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60
Create Quotation comparison Map,31299.553305216632,2451.913033246994,97555.51683139801,1877973.1983129978,20370.57103785674,0.0,85114.67353343964,1222234.2622714043,707386.0,0.0,2248020.0,4.244316E7,60.716568151999404,13.62173907359441,119.44472451872296,3642.9940891199644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60
Create Request for Quotation,335.2964619199435,31.69821524620056,1439.126879453659,20117.78771519661,0.0,0.0,0.0,0.0,9908.0,0.0,158460.0,594480.0,3.7255162435549276,0.35220239162445066,15.990298660596212,223.53097461329565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60
Deliver Goods Services,202296.71844079893,13336.331469535828,399852.9355454445,1.2137803106447935E7,109322.85888086955,0.0,244309.9602355957,6559371.532852173,4745708.0,205380.0,9283980.0,2.8474248E8,516.5214419996076,74.09073038631016,957.9705309205585,30991.286519976456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60
EVENT 1 START,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60
EVENT 2 END,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60
End,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60
GATEWAY 25 XOR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112
GATEWAY 26 XOR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112
GATEWAY 27 XOR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60
GATEWAY 28 XOR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60
GATEWAY 29 XOR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120
GATEWAY 30 XOR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120
Pay Invoice,31513.865987936657,285.5993857383728,125213.69799900055,1890831.9592761993,30942.27453050216,0.0,124954.0302836895,1856536.4718301296,728280.0,0.0,2900100.0,4.36968E7,3.1755080968583065,1.430229483710395,4.960311392943065,190.53048581149838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60
Release Purchase Order,65.39002984364828,60.0,383.4017906188965,3923.4017906188965,5.390029843648275,0.0,323.4017906188965,323.4017906188965,5043.0,0.0,154860.0,302580.0,0.33333333333333326,0.3333333333333333,0.3333333333333333,19.999999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60
Release Supplier's Invoice,17308.611774496236,167.97276067733765,122689.93978524208,1038516.7064697742,17037.293057115872,0.0,122478.31141328812,1022237.5834269524,378223.0,0.0,2741640.0,2.269338E7,1.5073262076686929,0.7006174683570862,2.2974663760926988,90.43957246012157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60
Send Invoice,141821.22569904724,0.0,273646.83633470535,8509273.541942835,141821.22569904724,0.0,273646.83633470535,8509273.541942835,3355570.0,0.0,6477480.0,2.013342E8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60
Send Request for Quotation to Supplier,19063.60706806183,430.28091406822205,86490.52799344063,1143816.4240837097,17636.471295662723,0.0,85451.36607789993,1058188.2777397633,455006.0,0.0,2064240.0,2.730036E7,7.928532068883931,2.3904495226012337,15.292877287334866,475.7119241330359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60
Settle Conditions With Supplier,66068.37274203301,21059.68496108055,138106.91131353378,3964102.3645219803,33723.95611077547,0.0,89217.81148076057,2023437.3666465282,1539517.0,507960.0,3274740.0,9.237102E7,179.69120350698634,88.38691756195492,289.61461358732646,10781.47221041918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60
Settle Dispute With Supplier,57108.779382799614,732.0911819934845,125448.76952958107,1884589.7196323872,47601.70052157749,0.0,122407.97424077988,1570856.117212057,1319758.1818181819,0.0,2900100.0,4.355202E7,52.817104784567356,0.6056429611312019,186.97474585109288,1742.9644578907228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33
Start,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60

Scenario statistics
KPI,Min,Average,Max
Process Cycle Time (s),6240689.4545481205,1.8251424503020585E7,2.3202109207532167E7
Process Cycle Time excluding out of timetable hours (s),256534.232016325,748037.5890994509,953647.6230759621
Process Waiting Time (s),145443.78998088837,594604.1549979687,841267.7863547802
Accumulated Process Duration (s),6240689.4545481205,1.8251424503020585E7,2.3202109207532167E7
Cost,323.3082617229885,854.2707253522342,1431.141055193212


Process Cycle Time (s) distribution
From,To,Count
6240689,7936830,2
7936831,9632972,1
9632973,11329114,1
11329115,13025256,11
13025257,14721398,2
14721399,16417540,4
16417541,18113682,0
18113683,19809824,0
19809825,21505966,18
21505967,23202108,21

Process Waiting Time (s) distribution
From,To,Count
145443,215025,3
215026,284608,1
284609,354191,2
354192,423774,10
423775,493357,3
493358,562940,2
562941,632523,2
632524,702106,12
702107,771689,20
771690,841272,5

Accumulated Process Duration (s) distribution
From,To,Count
6240689,7936830,2
7936831,9632972,1
9632973,11329114,1
11329115,13025256,11
13025257,14721398,2
14721399,16417540,4
16417541,18113682,0
18113683,19809824,0
19809825,21505966,18
21505967,23202108,21

Process Cost distribution
From,To,Count
323,433,3
434,544,6
545,655,12
656,766,2
767,877,7
878,988,7
989,1099,8
1100,1210,11
1211,1321,2
1322,1432,2

In-timetable Cycle time (s) distribution
From,To,Count
256534,326245,2
326246,395957,1
395958,465669,1
465670,535381,11
535382,605093,2
605094,674805,4
674806,744517,0
744518,814229,0
814230,883941,18
883942,953653,21



Details
Instance #,Cycle time (s),Cycle time in time table only (s),Waiting time (s),Cost
1,1.2423374011883736E7,512173.01188373566,317861.650305748,1079.6927486419677
2,6898212.032269239,283812.0322692394,170574.0257062912,629.8192748347918
3,1.0781533282304525E7,442380.33485007286,271560.84717416763,950.4731192880207
4,1.2371611474017382E7,507931.69183540344,421181.3499927521,483.72697511646487
5,9373943.988879204,385994.9752750397,209208.4709739685,983.5332533889347
6,6240689.4545481205,256534.232016325,145443.78998088837,619.3254698594412
7,2.3202109207532167E7,953647.6230759621,696180.5824644566,1431.141055193212
8,1.1905535791068554E7,484634.7803828716,340001.19145679474,806.7470280779731
9,1.327127325876379E7,541596.0223021507,368613.1258940697,962.0128609551325
10,1.1964710704228401E7,485880.78830099106,362322.18041706085,688.2608887844616
11,2.3128688614923477E7,947011.4224801064,744242.0881812572,1127.4911882797878
12,1.1679934555798054E7,480644.7931818962,393361.36666727066,486.2824386927816
13,1.5852101659874916E7,647871.8900675774,466508.1821346283,1011.415270094077
14,1.5799712069951057E7,646770.278491497,441633.93578505516,1141.3444473054672
15,2.0670174153580666E7,849195.9196438789,737507.5825810432,620.9163238035309
16,2.2675801199525595E7,929045.315056324,775391.4874155521,854.468753782908
17,2.3061271873247623E7,947916.6910915375,714549.392693758,1296.906828559769
18,1.2161771867332458E7,502527.0555174351,384673.7607357502,654.9769440253576
19,2.283083804014802E7,938613.0696818829,837556.3941061497,563.4277803354793
20,1.573427062138033E7,647313.1201694012,500601.85853743553,815.9451798624463
21,1.1815439766843557E7,483981.7174656391,372945.4652364254,619.8691048728095
22,2.2929456123720646E7,935100.6318843365,735906.4389359951,1107.6941952466964
23,2.0607296324400663E7,842970.315335989,659644.7297344208,1020.7469512224199
24,2.054208496052456E7,839109.1798064709,739916.9198534489,554.2568296326533
25,2.054381112308073E7,841529.3884637356,729449.1925492287,628.291344675753
26,2.058429260123849E7,844051.1667349339,640506.1090044975,1133.963593243228
27,1.5664045676932812E7,637959.7787935734,499321.3708884716,770.7715369582177
28,2.0552649434214115E7,839729.4146261215,754309.6846678257,476.0253087944455
29,1.172429207687068E7,476030.2446899414,394862.78179717064,451.60963923401295
30,2.0840695901205778E7,854005.9038083553,716735.1458206177,764.2207889186012
31,2.203361519611883E7,905679.7635881901,680585.7292840481,1251.2960333506264
32,1.165563804644394E7,474787.6052405834,378966.39685988426,534.0878002232977
33,2.034818171942544E7,834501.7311065197,678673.3828794956,866.24903102186
34,2.0145312849375725E7,831264.4642059803,721093.5826025009,612.859937107563
35,2.033670776978922E7,833414.4479823112,694684.8611969948,778.7150759153898
36,2.2686322692359924E7,928850.4301459789,765165.521340847,910.3354213608637
37,2.2077958510165453E7,902962.9439127445,795644.6450250149,596.652730913957
38,2.272861019811845E7,931125.4440305233,737614.4105639458,1075.7358710567155
39,2.028114004935193E7,833764.7997567654,668668.068502903,917.8977404210304
40,2.027915215816021E7,834025.0900447369,634685.327067852,1108.1608413524095
41,2.2595306328121185E7,926187.4657819271,721945.473788023,1135.168082344532
42,2.2417175370877743E7,922723.2522761822,823863.0531070232,553.000625664658
43,2.2397357932039738E7,922015.1343319416,762524.410990715,886.2356753137377
44,2.0118575376253128E7,819455.376253128,610457.6043105125,1163.8211934023434
45,2.2556729760259867E7,923417.2099189758,680007.9440479279,1354.2262332783803
46,1.2053327910728931E7,491622.5327370167,419805.71375513077,400.462194208304
47,1.1644997704093218E7,477306.985057354,419585.91528844833,323.3082617229885
48,2.232119630704713E7,916507.7758336067,738773.1442422867,993.7863800101811
49,1.399832366562128E7,570901.5932421684,426366.8148126602,807.1517156998317
50,2.229030887394142E7,914246.7191460133,841267.7863547802,406.087596072091
51,2.2071262347918987E7,905050.695027113,694045.6130568981,1172.6039365079664
52,2.0038003330917835E7,822120.5269463062,720712.4092292786,563.9820920387904
53,2.0407066766225338E7,839561.9398715496,665850.0982897282,965.9082211322255
54,2.2366925802054167E7,916142.0424590111,712360.3496994972,1136.2284457829262
55,2.2389134440213203E7,919121.6713936329,725776.9924266338,1079.4056922793388
56,2.0021373880764484E7,823958.5183851719,612450.7829170227,1179.1507982108328
57,2.0005969301638365E7,818968.760879755,740257.6550109386,439.4292935768764
58,2.0333985533849478E7,831993.1118342876,637961.9384829998,1078.6367895007133
59,2.2338087935713768E7,913709.7364435196,716937.8410007954,1095.8584128379819
60,2.2316100573357344E7,910904.7889516354,706944.7320511341,1134.4442771448025
